"...1","X1","Paper.ID","Citation","Published.time","Continent","Country","Region","Sites","Sampling.time","Longitude","Latitude","Altitude","Site.slope","MAP","MAT","Vegetation_type","Dominant.plant.species","Family.of.species","Soil.type","Parent.material.type","Soil.depth","Soil_layers","TreatⅠ","TreatⅡ","Types.of.treat","Magnitude.of.treat","Duration.of.treats","Treat.Note","Experimental.duration","Treatment.label","PB.(Plant.biomass)","SD_PB","Sample.size...34","AB.(Aboveground.biomass)","SD_AB","Sample.size...37","RB.(Root.biomass)","SD_RB","Sample.size...40","Mean_Litter.C","SD_Litter.C","Sample.size...43","Mean_Litter.N","SD_Litter.N","Sample.size...46","Mean_Litter.P","SD_Litter.P","Sample.size...49","Mean_Root.C","SD_Root.C","Sample.size...52","Mean_Root.N","SD_Root.N","Sample.size...55","Mean_Root.P","SD_Root.P","Sample.size...58","Bulk.Density","Soil.Temp.","Moisture","TC","CEC","Mean_pH","SD_pH","Sample.size...66","Mean_SOC","SD_SOC","Sample.size...69","Mean_TN","SD_TN","Sample.size...72","Mean_TP","SD_TP","Sample.size...75","Mean_DOC","SD_DOC","Sample.size...78","Mean_DON","SD_DON","Sample.size...81","Mean_NO3-","SD_NO3-","Sample.size...84","Mean_NH4+","SD_NH4+","Sample.size...87","Mean_Available.P","SD_Available.P","Sample.size...90","Sand.content","Silt.content","Clay.content","Mean_Ca","SD_Ca","Sample.size...96","Mean_Mg","SD_Mg","Sample.size...99","Mean_Fe","SD_Fe","Sample.size...102","Mean_MBC","SD_MBC","Sample.size...105","Mean_MBN","SD_MBN","Sample.size...108","Mean_MBP","SD_MBP","Sample.size...111","Mean_AG(a-1,4-glucosidase)","SD_AG","Sample.size...114","Mean_BG(β-1,4-glucosidase)","SD_BG","Sample.size...117","Mean_CBH(Cellobiohydrolase)","SD_CBH","Sample.size...120","Mean_XYL(xylosidase)","SD_XYL","Sample.size...123","Mean_NAG(β-N-acetylglucosaminidase)","SD_NAG","Sample.size...126","Mean_LAP(Leucyl.aminopeptidase)","SD_LAP","Sample.size...129","Mean_Ur(Urease)","SD_Ur(Urease)","Sample.size...132","Mean_AP(Acid.(alkaline).phosphatase)","SD_AP","Sample.size...135","Mean_POX(Phenol.oxidase)","SD_POX","Sample.size...138","Mean_PER(Peroxidase)","SD_PER","Sample.size...141","Mean_Total.PLFA","SD_Total.PLFA","Sample.size...144","Mean_Bacteria.(PLFA)","SD_Bacteria.(PLFA)","Sample.size...147","Mean_Fungi.(PLFA)","SD_Fungi.(PLFA)","Sample.size...150","Bacterial.primers","Accession.numbers","Database","EEA_CN","EEA_CP","L_CN","L_CP","B_CN","B_CP","S_CN","S_CP","CUE","Ecosystem_type","TS_Bio4","PS_Bio15","TAR_Bio7","MaxTWM_Bio5","MinTCM_Bio6","MMTD_Bio2","PWM_Bio13","PDM_Bio14","Elevation","Slope","AI","GPP","LAI","Shannon_EVI","RootDepth","Bedrock","BelowgroundBiomass","AbovegroundBiomass","Climatezone","Soil_Depth","depth_min","depth_max","depth_mid","depth_class"
"55","55","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","古尔图温性草原","July, 2016","83.673666666666676","44.281055555555554","1940",NA,278,-0.3,"Grassland","Stipa glareosa, Geranium pratense, Carex liparocarpos",NA,"brown calcic soils and chernozems","originated from residual or sedimentary parent materials","40_60cm","Subsoil","Altitude+Depth","1940",NA,NA,NA,NA,NA,"Site7-depth4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.37",NA,"28.999999999999996",0,0.157199996486306,"8.65",0.0484,"3",31.52216,2.34569149787435,"3",0.94458,0.0324594007954552,"3",0.678796666666667,0.0391534827101413,"3","89.436666666666667",24.1797385910877,"3","7.3275011338489122",2.04952160500453,"3",NA,NA,NA,NA,NA,NA,"4.9220454288523099",1.20768738219596,"3","34",43,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,156.2,"11.948640089985155","3",12.6,0.969948452238573,"3",8.68,0.825,"3",NA,NA,NA,15.4266666666667,3.18538197604829,"3",NA,NA,NA,NA,NA,NA,16.4333333333333,3.78456184165794,"3",155.79,33.9071883971526,"3",NA,NA,NA,177.316666666667,28.1955990951306,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0895736156540926,0.0870006579565749,33.3716148976265,46.4382952184994,12.3968253968254,17.9953917050691,4.14718258567881,4.4541260086217,0.537440865287421,"Grassland",1169.97924804688,68.3830718994141,43.5,21.3999996185303,-22.1000003814697,11.8000001907349,50,5,2050.375,14.4476909637451,0.2892,0,0.72869998216629,32793,0.381475538015366,213,7.8,8.7,23,"40_60cm",40,60,50,"30-60"
"56","56","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","古尔图温性草原","July, 2016","83.673666666666676","44.281055555555554","1940",NA,278,-0.3,"Grassland","Stipa glareosa, Geranium pratense, Carex liparocarpos",NA,"brown calcic soils and chernozems","originated from residual or sedimentary parent materials","60_100cm","Subsoil","Altitude+Depth","1940",NA,NA,NA,NA,NA,"Site7-depth5-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.77",NA,"26",0,0.149833329984297,"8.7000000000000011",0.0553,"3",12.69856,1.60360379196358,"3",0.379913333333333,0.0229536322470613,"3",0.87234,0.00792018150044557,"3","72.11",7.47280569799588,"3","6.4006547681794723",1.452667803365,"3",NA,NA,NA,NA,NA,NA,"6.674761648184969",1.07871513784446,"3","35",42.6666666666667,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,71.56,"3.6763568923596064","3",6.11333333333333,0.635164020811423,"3",6.51,0.31,"3",NA,NA,NA,6.10333333333333,0.768282717060156,"3",NA,NA,NA,NA,NA,NA,3.83,1.17129202165814,"3",89.2633333333333,14.2060817375283,"3",NA,NA,NA,124.223333333333,18.6164338242675,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0655614437124033,0.0491319397858695,33.4248863775949,14.5568929545819,11.7055616139586,10.9923195084485,5.34163005924915,15.3693939991913,0.564636994611192,"Grassland",1169.97924804688,68.3830718994141,43.5,21.3999996185303,-22.1000003814697,11.8000001907349,50,5,2050.375,14.4476909637451,0.2892,0,0.72869998216629,32793,0.381475538015366,213,7.8,8.7,23,"60_100cm",60,100,80,"60-100"
"57","57","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","赛力克提山地草甸","July, 2016","84.524444444444441","44.119027777777781","1991",NA,254,0.3,"Grassland","Stipa glareosa, Geranium pratense, Carex liparocarpos",NA,"brown calcic soils and chernozems","originated from residual or sedimentary parent materials","0_10cm","Topsoil","Altitude+Depth","1991",NA,NA,NA,NA,NA,"Site8-depth1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.23",NA,"24",0,0.200199995525181,"5.956666666666667",0.0473,"3",75.92488,8.93947903206893,"3",8.86942,0.487054567374129,"3",1.73786,0.0643264939585549,"3","58.77",8.47343938433504,"3","7.2162011392038066",2.14539236705702,"3",NA,NA,NA,NA,NA,NA,"1.6943942526215949",0.262222610819686,"3","35.5",44.5,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,1183.84,"55.772971948785376","3",141.306666666667,27.2491877554788,"3",33.79,0.93,"3",NA,NA,NA,119.013333333333,9.48250010985145,"3",NA,NA,NA,NA,NA,NA,31.09,10.6031162872054,"3",193,14.8099518905364,"3",NA,NA,NA,398.75,9.95500000000001,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531096136968777,0.298466039707419,8.56029819311748,43.6887206104059,8.3778071334214,35.0352175199763,1.8427580723762,2.68683234739345,0.488610016545953,"Grassland",1216.07971191406,74.5401153564453,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,0.2684,0,0.767400026321411,29955,0.183108270168304,2318,27.2,88.9,7,"0_10cm",0,10,5,"0-30"
"58","58","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","赛力克提山地草甸","July, 2016","84.524444444444441","44.119027777777781","1991",NA,254,0.3,"Grassland","Stipa glareosa, Geranium pratense, Carex liparocarpos",NA,"brown calcic soils and chernozems","originated from residual or sedimentary parent materials","10_20cm","Subsoil","Altitude+Depth","1991",NA,NA,NA,NA,NA,"Site8-depth2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1499999999999999",NA,"27",0,0.211399995274842,"6.163333333333334",0.0469,"3",52.00408,5.84904272085613,"3",6.00301333333333,0.27371308962732,"3",1.44336,0.134153731219076,"3","63.75333333333333",4.7650139908854,"3","5.8108990176596897",0.812055749705435,"3",NA,NA,NA,NA,NA,NA,"2.9257002430136025",0.150503803819234,"3","34",44,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,821.8,"3.2100467286318231","3",73.92,5.25,"3",37.9233333333333,1.2624018113633,"3",NA,NA,NA,98.3566666666667,7.24750014372769,"3",NA,NA,NA,NA,NA,NA,15.8433333333333,1.19584790997785,"3",166.116666666667,11.9851724365289,"3",NA,NA,NA,469.91,3.16000000000001,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54054004543123,0.209309584104758,8.66299591760583,36.0298747367254,11.1174242424242,21.6700360376198,2.37415022270849,2.87347727309399,0.503286875401029,"Grassland",1216.07971191406,74.5401153564453,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,0.2684,0,0.767400026321411,29955,0.183108270168304,2318,27.2,88.9,7,"10_20cm",10,20,15,"0-30"
"59","59","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","赛力克提山地草甸","July, 2016","84.524444444444441","44.119027777777781","1991",NA,254,0.3,"Grassland","Stipa glareosa, Geranium pratense, Carex liparocarpos",NA,"brown calcic soils and chernozems","originated from residual or sedimentary parent materials","20_40cm","Subsoil","Altitude+Depth","1991",NA,NA,NA,NA,NA,"Site8-depth3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1599999999999999",NA,"28.999999999999996",0,0.21404999521561,"6.7866666666666662",0.0473,"3",33.08268,9.3200529862013,"3",3.79661333333333,0.520802918226591,"3",0.93992,0.205685876034306,"3","61.923333333333339",3.36690263199477,"3","5.8696155403669437",0.500868227094057,"3",NA,NA,NA,NA,NA,NA,"3.7986640828387905",0.627342237010825,"3","36",42.5,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,597,"72.692767178034799","3",56.14,6.16000000000002,"3",34.6166666666667,0.586820529066029,"3",NA,NA,NA,92.37,3.27,"3",NA,NA,NA,NA,NA,NA,26.1166666666667,1.3413120199267,"3",159.72,12.2288674864028,"3",NA,NA,NA,398.046666666667,3.30250031541759,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497049380280174,0.232058217629424,8.71373434569757,35.1973359434845,10.634128963306,17.2460279248917,2.45526329082614,2.11145747644026,0.49175851269767,"Grassland",1216.07971191406,74.5401153564453,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,0.2684,0,0.767400026321411,29955,0.183108270168304,2318,27.2,88.9,7,"20_40cm",20,40,30,"30-60"
"60","60","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","赛力克提山地草甸","July, 2016","84.524444444444441","44.119027777777781","1991",NA,254,0.3,"Grassland","Stipa glareosa, Geranium pratense, Carex liparocarpos",NA,"brown calcic soils and chernozems","originated from residual or sedimentary parent materials","40_60cm","Subsoil","Altitude+Depth","1991",NA,NA,NA,NA,NA,"Site8-depth4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.33",NA,"26",0,0.190049995752051,"7.2033333333333331",0.153324275094759,"3",35.20992,5.15031425883901,"3",3.89298,0.283944548988006,"3",0.880193333333333,0.110530361251257,"3","73.153333333333336",8.34318933821671,"3","6.2747650006602784",1.20733654288259,"3",NA,NA,NA,NA,NA,NA,"5.4773495604698752",0.738169362341653,"3","35.5",43.5,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,398.32,"45.232055005272571","3",32.2466666666667,0.980832979325905,"3",29.45,2.79,"3",NA,NA,NA,113.74,1.41,"3",NA,NA,NA,NA,NA,NA,24.63,1.01706971022695,"3",194.873333333333,14.3282425067883,"3",NA,NA,NA,387.083333333333,5.29750019663363,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518169807595936,0.29383853606028,9.04446465175778,40.0024843026911,12.3522844738474,13.5252971137521,2.63567777824702,1.15067081771788,0.459279442350152,"Grassland",1216.07971191406,74.5401153564453,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,0.2684,0,0.767400026321411,29955,0.183108270168304,2318,27.2,88.9,7,"40_60cm",40,60,50,"30-60"
"61","61","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","赛力克提山地草甸","July, 2016","84.524444444444441","44.119027777777781","1991",NA,254,0.3,"Grassland","Stipa glareosa, Geranium pratense, Carex liparocarpos",NA,"brown calcic soils and chernozems","originated from residual or sedimentary parent materials","60_100cm","Subsoil","Altitude+Depth","1991",NA,NA,NA,NA,NA,"Site8-depth5-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.47",NA,"24",0,0.189633329094698,"7.6499999999999995",0.0888819441731558,"3",30.33332,6.39718171785043,"3",3.17095333333333,0.364829230782476,"3",0.73005,0.0923143096979012,"3","69.31",9.04077430312248,"3","6.9012934079102051",1.03837227289798,"3",NA,NA,NA,NA,NA,NA,"14.076936131025391",1.56402266831484,"3","33.666666666666664",44.3333333333333,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,280,"5.7300261779506769","3",27.8133333333333,1.22516665533034,"3",57.35,1.32432058052422,"3",NA,NA,NA,104.433333333333,8.81204053175725,"3",NA,NA,NA,NA,NA,NA,23.9933333333333,6.14099815448053,"3",167.866666666667,13.3399000496006,"3",NA,NA,NA,486.986666666667,34.2202872333553,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544320511484068,0.214448034169313,9.56599382309842,41.5496472844326,10.0671140939597,4.88230165649521,1.93339323437337,0.547942766698819,0.386726574658597,"Grassland",1216.07971191406,74.5401153564453,43.7999992370605,21.5,-22.2999992370605,10.9666662216187,48,3,1983.9375,10.7618703842163,0.2684,0,0.767400026321411,29955,0.183108270168304,2318,27.2,88.9,7,"60_100cm",60,100,80,"60-100"
"62","62","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","乔尔玛高寒草甸","July, 2016","84.675833333333344","44.420277777777777","2256.5",NA,155,8.8,"Grassland","Festuca rubra, Potentilla sericea, Kobresia littledalei",NA,NA,"originated from residual or sedimentary parent materials","0_10cm","Topsoil","Altitude+Depth","2256.5",NA,NA,NA,NA,NA,"Site9-depth1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.75",NA,"65",0,0.0741999983415008,"5.0100000000000007",0.282267603525449,"3",44.02848,28.9669486086747,"3",4.44784666666667,1.44775697923834,"3",1.28557,0.259612784787267,"3","59.03",6.86056120153446,"3","14.81830534863659",2.40570611145472,"3",NA,NA,NA,NA,NA,NA,"1.0775865642967581",0.0884679824660093,"3","31.5",51,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,752.12,"26.625829564541284","3",188.673333333333,19.7050103611578,"3",14.1566666666667,1.78306150576286,"3",NA,NA,NA,121.943333333333,15.1972664756966,"3",NA,NA,NA,NA,NA,NA,40.0933333333333,9.15200706584809,"3",191.66,16.872313860286,"3",NA,NA,NA,839.986666666667,18.194304282751,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526177257428876,0.145172939253004,9.89883044529413,34.2482167443235,3.98636090597505,53.1283258770897,0.765351004838319,10.6856882056866,0.45608518553813,"Grassland",1520.65246582031,43.2878799438477,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,0.098,0,0.751699984073639,26048,0.183108270168304,2533,1.6,0.4,5,"0_10cm",0,10,5,"0-30"
"63","63","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","乔尔玛高寒草甸","July, 2016","84.675833333333344","44.420277777777777","2256.5",NA,155,8.8,"Grassland","Festuca rubra, Potentilla sericea, Kobresia littledalei",NA,NA,"originated from residual or sedimentary parent materials","10_20cm","Subsoil","Altitude+Depth","2256.5",NA,NA,NA,NA,NA,"Site9-depth2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.23",NA,"55.000000000000007",0,0.0773999982699752,"5.0733333333333333",0.0340342964277704,"3",38.99416,8.50249334941229,"3",4.04203333333333,0.399174926859557,"3",1.32421666666667,0.229286305158711,"3","63.856666666666662",7.08119575589697,"3","12.007984408565784",1.85270257564132,"3",NA,NA,NA,NA,NA,NA,"3.4902711844488774",0.603179405717071,"3","29",51,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,507.52,"133.30528721697436","3",86.66,8.11999999999998,"3",24.6966666666667,0.984382208968312,"3",NA,NA,NA,110.693333333333,9.55776168008669,"3",NA,NA,NA,NA,NA,NA,55.51,2.0187429930282,"3",177.476666666667,18.2690594539875,"3",NA,NA,NA,828.383333333333,32.278621537069,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475105871580634,0.13362573687705,9.64716438096338,29.4469636137087,5.85645049619201,20.5501417195303,1.27774561813794,5.22256902233436,0.485942872441979,"Grassland",1520.65246582031,43.2878799438477,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,0.098,0,0.751699984073639,26048,0.183108270168304,2533,1.6,0.4,5,"10_20cm",10,20,15,"0-30"
"64","64","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","乔尔玛高寒草甸","July, 2016","84.675833333333344","44.420277777777777","2256.5",NA,155,8.8,"Grassland","Festuca rubra, Potentilla sericea, Kobresia littledalei",NA,NA,"originated from residual or sedimentary parent materials","20_40cm","Subsoil","Altitude+Depth","2256.5",NA,NA,NA,NA,NA,"Site9-depth3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.42",NA,"16.611658717721966",0,0.0861499980743975,"5.2733333333333334",0.0404145188432739,"3",20.9156,8.09553055121157,"3",2.22954666666667,0.40775219513,"3",1.17738,0.204930692979358,"3","43.153333333333336",1.81517446360765,"3","9.2853623453758214",0.885976368816114,"3",NA,NA,NA,NA,NA,NA,"6.1341791732994819",1.50085914398,"3","31",50,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,199.52,"69.871341764703502","3",44.7066666666667,18.0111419219697,"3",22.01,0.465,"3",NA,NA,NA,95.8566666666667,9.02594085585173,"3",NA,NA,NA,NA,NA,NA,29.4766666666667,1.89804065639629,"3",162.286666666667,16.3760513657393,"3",NA,NA,NA,706.16,38.9979656520696,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499869630968729,0.135743551980665,9.38109989474692,17.7645280198407,4.46286907247241,9.0649704679691,0.951707809505744,3.75918337296121,0.456401482775512,"Grassland",1520.65246582031,43.2878799438477,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,0.098,0,0.751699984073639,26048,0.183108270168304,2533,1.6,0.4,5,"20_40cm",20,40,30,"30-60"
"65","65","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","乔尔玛高寒草甸","July, 2016","84.675833333333344","44.420277777777777","2256.5",NA,155,8.8,"Grassland","Festuca rubra, Potentilla sericea, Kobresia littledalei",NA,NA,"originated from residual or sedimentary parent materials","40_60cm","Subsoil","Altitude+Depth","2256.5",NA,NA,NA,NA,NA,"Site9-depth4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.35",NA,"16.641542811785477",0,0.0723499983828515,"5.3033333333333337",0.0202072594216369,"3",16.87948,7.83352249992301,"3",1.87968666666667,0.393595940824258,"3",1.31863666666667,0.263644763665682,"3","53.433333333333337",2.92919073010505,"3","7.3930229784346908",2.24126650157289,"3",NA,NA,NA,NA,NA,NA,"5.3905158012827696",2.26822908123182,"3","33",48.5,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,369,"180.33240307831542","3",31.92,7.35,"3",19.7366666666667,0.795398223114267,"3",NA,NA,NA,87.6966666666667,10.6286468251294,"3",NA,NA,NA,NA,NA,NA,31.3933333333333,6.37649263571545,"3",156.53,7.67484364661587,"3",NA,NA,NA,739.233333333333,46.7442631061117,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466661936605353,0.118631915948956,8.97994346575493,12.800705779454,11.5601503759398,18.6961661881439,2.75859218771718,12.311673785754,0.541172362546759,"Grassland",1520.65246582031,43.2878799438477,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,0.098,0,0.751699984073639,26048,0.183108270168304,2533,1.6,0.4,5,"40_60cm",40,60,50,"30-60"
"66","66","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","乔尔玛高寒草甸","July, 2016","84.675833333333344","44.420277777777777","2256.5",NA,155,8.8,"Grassland","Festuca rubra, Potentilla sericea, Kobresia littledalei",NA,NA,"originated from residual or sedimentary parent materials","60_100cm","Subsoil","Altitude+Depth","2256.5",NA,NA,NA,NA,NA,"Site9-depth5-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,"4.5934537911147064",0,0.0775666649329166,"5.3033333333333337",0.0663952809568068,"3",12.26328,0.273941392272144,"3",1.39995333333333,0.0247271800521882,"3",0.890733333333333,0.0742228846672868,"3","40.906666666666666",1.10381535291612,"3","8.7744998799084204",0.365032618222322,"3",NA,NA,NA,NA,NA,NA,"6.3306559713177366",0.214967976425066,"3","34.666666666666664",47.3333333333333,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6,"8.7235543214907167","3",17.4066666666667,1.61809558844135,"3",12.6066666666667,1.25285008414149,"3",NA,NA,NA,95.2833333333333,16.08747675471,"3",NA,NA,NA,NA,NA,NA,36.8533333333333,1.25622693419065,"3",189.89,23.5867870851457,"3",NA,NA,NA,786.196666666667,68.7976462775677,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42022551195919,0.121195290406556,8.75977770687595,13.7676221839683,4.68785905783225,6.47276573241671,1.2735002824579,3.87922710719095,0.478529825051051,"Grassland",1520.65246582031,43.2878799438477,52.2000007629395,33,-19.2000007629395,10.9583330154419,23,5,503,1.84608900547028,0.098,0,0.751699984073639,26048,0.183108270168304,2533,1.6,0.4,5,"60_100cm",60,100,80,"60-100"
"67","67","19","Zuo et al. 2018","2018","Asia","China","Xinjiang Uygur Autonomous Region","巴音布鲁克高寒草原","July, 2016","84.675833333333344","43.008055555555558","2501",NA,269,-4,"Grassland","Festuca rubra, Potentilla sericea, Kobresia littledalei",NA,NA,"originated from residual or sedimentary parent materials","0_10cm","Topsoil","Altitude+Depth","2501",NA,NA,NA,NA,NA,"Site10-depth1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2",NA,"15.507989946005129",0,0.120549997305498,"7.7166666666666659",0.106926766215636,"3",49.365,6.63473730518401,"3",5.38146,0.167711980192233,"3",1.0106,0.0357499360139288,"3","116.26333333333332",13.4968925435945,"3","9.1820399577445944",1.6590500879898,"3",NA,NA,NA,NA,NA,NA,"7.9554556502995082",1.35044810353652,"3","49.5",36,"10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,489.8,"33.458290452442277","3",39.4333333333333,8.2802435551941,"3",32.86,1.55,"3",NA,NA,NA,73.8233333333333,7.61462627666871,"3",NA,NA,NA,NA,NA,NA,18.0033333333333,4.65711910233498,"3",243.436666666667,33.3214065329382,"3",NA,NA,NA,344.54,6.65026879156022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282371991024072,0.214266364814922,9.17316118674114,48.84721947358,12.4209636517329,14.9056603773585,4.79528749684121,1.42415537297904,0.491215905449269,"Grassland",1304.08825683594,90.4358062744141,47.9000015258789,17.8999996185303,-30,12.6083335876465,55,3,2523.125,1.34071040153503,0.3038,0,1.08000004291534,33548,3.60112905502319,6299,0.7,3.4,7,"0_10cm",0,10,5,"0-30"
